,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Cayman Islands,6527,14037,0.0,0.0+/-0,0.0+/-0,0.0+/-0,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4,1.0+/-0.4
Cyprus,51869,154657,0.0,0.057+/-0.030,0.13+/-0.07,0.21+/-0.11,0.47+/-0.18,0.65+/-0.28,1.0+/-0.5,1.2+/-0.6,1.3+/-0.6,1.4+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7,1.5+/-0.7
Czechia,577156,1180990,0.0,0.23+/-0.12,0.52+/-0.27,0.9+/-0.5,7.0+/-1.7,9.5+/-1.9,12.7+/-2.5,15.2+/-2.9,17.4+/-3.2,19.4+/-3.5,21+/-4,23+/-4,25+/-4,27+/-4,28+/-4,30+/-5,32+/-5,34+/-5,35+/-5,37+/-5,39+/-5,40+/-6,42+/-6,44+/-6,45+/-6,47+/-6,49+/-7,51+/-7,52+/-7,54+/-7,56+/-8,57+/-8,59+/-8,61+/-8,62+/-8,64+/-9,66+/-9,68+/-9,69+/-9,71+/-10,73+/-10,74+/-10,76+/-10,78+/-11,79+/-11,81+/-11,83+/-11,85+/-12,86+/-12,88+/-12,90+/-12,91+/-12,93+/-13
Germany,4637306,9934032,0.0,2.7+/-0.4,19.1+/-2.9,22.3+/-3.3,28+/-4,32+/-4,38+/-5,42+/-6,46+/-7,50+/-7,54+/-8,57+/-8,61+/-9,64+/-9,67+/-9,71+/-10,74+/-10,77+/-11,81+/-11,84+/-12,87+/-12,91+/-12,94+/-13,97+/-13,100+/-14,104+/-14,107+/-15,110+/-15,114+/-16,117+/-16,120+/-16,124+/-17,127+/-17,130+/-18,134+/-18,137+/-19,140+/-19,144+/-20,147+/-20,150+/-21,154+/-21,157+/-22,160+/-22,164+/-22,167+/-23,170+/-23,173+/-24,177+/-24,180+/-25,183+/-25,187+/-26,190+/-26,193+/-27
Djibouti,25429,58947,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09,0.26+/-0.09
Dominica,7235,10496,0.0,0.0042+/-0.0022,0.009+/-0.005,0.016+/-0.008,0.94+/-0.32,0.95+/-0.32,0.98+/-0.32,0.99+/-0.32,1.00+/-0.32,1.01+/-0.33,1.01+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33,1.02+/-0.33
Denmark,305361,774865,0.0,0.41+/-0.21,0.9+/-0.5,1.5+/-0.8,5.9+/-1.4,10.1+/-2.2,16+/-4,20+/-4,24+/-5,27+/-6,31+/-6,34+/-6,37+/-7,40+/-7,43+/-7,46+/-7,49+/-8,52+/-8,55+/-8,58+/-9,61+/-9,64+/-9,67+/-10,70+/-10,73+/-11,76+/-11,78+/-11,81+/-12,84+/-12,87+/-12,90+/-13,93+/-13,96+/-14,99+/-14,102+/-14,105+/-15,108+/-15,111+/-16,114+/-16,117+/-17,120+/-17,123+/-17,126+/-18,129+/-18,131+/-19,134+/-19,137+/-19,140+/-20,143+/-20,146+/-21,149+/-21,152+/-21,155+/-22
Dominican Republic,477144,1410557,0.0,0.42+/-0.06,0.85+/-0.13,1.30+/-0.20,2.6+/-0.4,3.1+/-0.5,3.9+/-0.7,4.5+/-0.8,5.0+/-0.9,5.4+/-1.0,5.9+/-1.0,6.3+/-1.1,6.6+/-1.1,7.0+/-1.1,7.3+/-1.2,7.7+/-1.2,8.0+/-1.2,8.4+/-1.3,8.7+/-1.3,9.1+/-1.3,9.4+/-1.4,9.8+/-1.4,10.1+/-1.5,10.5+/-1.5,10.8+/-1.5,11.2+/-1.6,11.5+/-1.6,11.9+/-1.7,12.2+/-1.7,12.6+/-1.8,12.9+/-1.8,13.3+/-1.8,13.7+/-1.9,14.0+/-1.9,14.4+/-2.0,14.7+/-2.0,15.1+/-2.1,15.4+/-2.1,15.8+/-2.2,16.1+/-2.2,16.5+/-2.3,16.8+/-2.3,17.2+/-2.4,17.5+/-2.4,17.9+/-2.5,18.2+/-2.5,18.6+/-2.5,18.9+/-2.6,19.3+/-2.6,19.6+/-2.7,20.0+/-2.7,20.3+/-2.8,20.7+/-2.8
Algeria,1878337,3885348,0.0,0.022+/-0.012,0.050+/-0.026,0.08+/-0.04,0.14+/-0.07,0.21+/-0.11,0.35+/-0.18,0.42+/-0.22,0.60+/-0.25,0.76+/-0.27,0.92+/-0.28,1.07+/-0.30,1.20+/-0.31,1.33+/-0.31,1.45+/-0.32,1.58+/-0.33,1.71+/-0.34,1.84+/-0.35,2.0+/-0.4,2.1+/-0.4,2.2+/-0.4,2.4+/-0.4,2.5+/-0.4,2.6+/-0.4,2.7+/-0.4,2.9+/-0.4,3.0+/-0.5,3.1+/-0.5,3.2+/-0.5,3.4+/-0.5,3.5+/-0.5,3.6+/-0.5,3.8+/-0.6,3.9+/-0.6,4.0+/-0.6,4.1+/-0.6,4.3+/-0.6,4.4+/-0.6,4.5+/-0.7,4.7+/-0.7,4.8+/-0.7,4.9+/-0.7,5.0+/-0.7,5.2+/-0.7,5.3+/-0.8,5.4+/-0.8,5.6+/-0.8,5.7+/-0.8,5.8+/-0.8,5.9+/-0.8,6.1+/-0.9,6.2+/-0.9,6.3+/-0.9
Ecuador,1372513,2708668,0.0,0.123+/-0.018,0.25+/-0.04,0.38+/-0.06,0.54+/-0.09,0.70+/-0.12,0.93+/-0.18,1.10+/-0.22,1.25+/-0.25,1.38+/-0.27,1.51+/-0.29,1.63+/-0.30,1.73+/-0.31,1.84+/-0.32,1.94+/-0.33,2.05+/-0.34,2.15+/-0.35,2.3+/-0.4,2.4+/-0.4,2.5+/-0.4,2.6+/-0.4,2.7+/-0.4,2.8+/-0.4,2.9+/-0.4,3.0+/-0.4,3.1+/-0.5,3.2+/-0.5,3.3+/-0.5,3.4+/-0.5,3.5+/-0.5,3.6+/-0.5,3.7+/-0.5,3.8+/-0.6,3.9+/-0.6,4.0+/-0.6,4.1+/-0.6,4.2+/-0.6,4.3+/-0.6,4.4+/-0.6,4.5+/-0.6,4.7+/-0.7,4.8+/-0.7,4.9+/-0.7,5.0+/-0.7,5.1+/-0.7,5.2+/-0.7,5.3+/-0.7,5.4+/-0.8,5.5+/-0.8,5.6+/-0.8,5.7+/-0.8,5.8+/-0.8,5.9+/-0.8
Egypt,4709744,9636871,0.0,0.023+/-0.012,0.051+/-0.027,0.09+/-0.04,0.14+/-0.07,0.21+/-0.11,0.51+/-0.19,0.74+/-0.23,0.95+/-0.26,1.13+/-0.29,1.31+/-0.31,1.49+/-0.33,1.64+/-0.34,1.80+/-0.35,2.0+/-0.4,2.1+/-0.4,2.3+/-0.4,2.4+/-0.4,2.6+/-0.4,2.7+/-0.4,2.9+/-0.5,3.0+/-0.5,3.2+/-0.5,3.3+/-0.5,3.5+/-0.5,3.6+/-0.5,3.8+/-0.6,3.9+/-0.6,4.1+/-0.6,4.3+/-0.6,4.4+/-0.6,4.6+/-0.7,4.7+/-0.7,4.9+/-0.7,5.0+/-0.7,5.2+/-0.7,5.3+/-0.8,5.5+/-0.8,5.6+/-0.8,5.8+/-0.8,5.9+/-0.8,6.1+/-0.9,6.2+/-0.9,6.4+/-0.9,6.6+/-0.9,6.7+/-1.0,6.9+/-1.0,7.0+/-1.0,7.2+/-1.0,7.3+/-1.0,7.5+/-1.1,7.6+/-1.1,7.8+/-1.1
Eritrea,177605,422518,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013,0.037+/-0.013
Spain,2369485,6386009,0.0,0.14+/-0.07,0.32+/-0.17,0.53+/-0.28,1.1+/-0.5,1.6+/-0.7,3.5+/-1.2,4.9+/-1.4,6.2+/-1.6,7.4+/-1.8,8.5+/-1.9,9.6+/-2.0,10.6+/-2.1,11.6+/-2.2,12.5+/-2.2,13.5+/-2.3,14.5+/-2.4,15.5+/-2.5,16.4+/-2.6,17.4+/-2.7,18.4+/-2.8,19.3+/-2.9,20.3+/-3.0,21.3+/-3.1,22.2+/-3.2,23.2+/-3.3,24.2+/-3.5,25+/-4,26+/-4,27+/-4,28+/-4,29+/-4,30+/-4,31+/-4,32+/-4,33+/-5,34+/-5,35+/-5,36+/-5,37+/-5,38+/-5,39+/-5,40+/-5,41+/-6,42+/-6,43+/-6,44+/-6,45+/-6,45+/-6,46+/-6,47+/-7,48+/-7,49+/-7
Estonia,63600,146176,0.0,0.15+/-0.08,0.35+/-0.18,0.58+/-0.30,1.0+/-0.5,1.5+/-0.7,2.5+/-1.3,3.9+/-1.5,5.2+/-1.7,6.3+/-1.9,7.4+/-2.0,8.5+/-2.1,9.4+/-2.2,10.3+/-2.2,11.3+/-2.3,12.2+/-2.3,13.1+/-2.4,14.0+/-2.5,14.9+/-2.6,15.8+/-2.7,16.7+/-2.8,17.6+/-2.8,18.6+/-2.9,19.5+/-3.0,20.4+/-3.1,21.3+/-3.2,22.2+/-3.4,23.1+/-3.5,24+/-4,25+/-4,26+/-4,27+/-4,28+/-4,29+/-4,30+/-4,30+/-4,31+/-5,32+/-5,33+/-5,34+/-5,35+/-5,36+/-5,37+/-5,38+/-5,39+/-5,40+/-6,40+/-6,41+/-6,42+/-6,43+/-6,44+/-6,45+/-6,46+/-7
Ethiopia,5899982,12531927,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004,0.0011+/-0.0004
Finland,310554,705967,0.0,0.27+/-0.14,0.61+/-0.32,1.0+/-0.5,2.7+/-0.9,5.4+/-1.4,9.0+/-2.3,11.7+/-2.8,14.1+/-3.2,16.4+/-3.5,19+/-4,21+/-4,22+/-4,24+/-4,26+/-4,28+/-5,30+/-5,32+/-5,33+/-5,35+/-5,37+/-6,39+/-6,41+/-6,43+/-6,44+/-6,46+/-7,48+/-7,50+/-7,52+/-7,54+/-8,55+/-8,57+/-8,59+/-8,61+/-9,63+/-9,65+/-9,66+/-9,68+/-10,70+/-10,72+/-10,74+/-10,75+/-11,77+/-11,79+/-11,81+/-11,83+/-12,85+/-12,86+/-12,88+/-12,90+/-13,92+/-13,94+/-13,96+/-13
Fiji,57993,111402,0.0,0.016+/-0.008,0.036+/-0.019,0.059+/-0.031,0.21+/-0.06,0.26+/-0.09,0.36+/-0.14,0.42+/-0.16,0.45+/-0.18,0.47+/-0.19,0.49+/-0.20,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21,0.51+/-0.21
France,3709864,8211097,0.0,1.18+/-0.17,8.5+/-1.3,9.9+/-1.5,11.6+/-1.7,13.4+/-1.9,15.8+/-2.3,17.8+/-2.7,19.6+/-2.9,21.3+/-3.2,22.9+/-3.4,25+/-4,26+/-4,27+/-4,29+/-4,30+/-4,32+/-5,33+/-5,35+/-5,36+/-5,38+/-5,39+/-5,41+/-6,42+/-6,44+/-6,45+/-6,47+/-6,48+/-7,49+/-7,51+/-7,52+/-7,54+/-7,55+/-8,57+/-8,58+/-8,60+/-8,61+/-8,63+/-9,64+/-9,66+/-9,67+/-9,69+/-10,70+/-10,72+/-10,73+/-10,74+/-10,76+/-11,77+/-11,79+/-11,80+/-11,82+/-11,83+/-12,85+/-12
Faroe Islands,3044,7257,0.0,0.0+/-0,0.0+/-0,0.0+/-0,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8
"Micronesia, Fed. Sts.",1589,3674,0.0,0.0+/-0,0.0+/-0,0.0+/-0,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5,4.1+/-1.5
Gabon,100148,313825,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023,0.066+/-0.023
United Kingdom,3013525,7455734,0.0,1.37+/-0.20,9.8+/-1.5,11.5+/-1.7,13.3+/-2.0,15.5+/-2.3,18.3+/-2.8,20.6+/-3.1,22.7+/-3.4,25+/-4,27+/-4,28+/-4,30+/-4,32+/-5,34+/-5,35+/-5,37+/-5,39+/-5,40+/-6,42+/-6,44+/-6,45+/-6,47+/-7,49+/-7,51+/-7,52+/-7,54+/-8,56+/-8,57+/-8,59+/-8,61+/-8,63+/-9,64+/-9,66+/-9,68+/-9,69+/-10,71+/-10,73+/-10,74+/-10,76+/-11,78+/-11,80+/-11,81+/-11,83+/-12,85+/-12,86+/-12,88+/-12,90+/-12,91+/-13,93+/-13,95+/-13,97+/-13,98+/-14
Georgia,209841,409130,0.0,0.024+/-0.012,0.053+/-0.028,0.09+/-0.05,0.17+/-0.07,0.42+/-0.12,0.74+/-0.20,0.98+/-0.25,1.20+/-0.28,1.40+/-0.31,1.60+/-0.33,1.79+/-0.35,2.0+/-0.4,2.1+/-0.4,2.3+/-0.4,2.5+/-0.4,2.6+/-0.4,2.8+/-0.4,3.0+/-0.5,3.1+/-0.5,3.3+/-0.5,3.5+/-0.5,3.6+/-0.5,3.8+/-0.6,4.0+/-0.6,4.1+/-0.6,4.3+/-0.6,4.5+/-0.6,4.6+/-0.7,4.8+/-0.7,5.0+/-0.7,5.1+/-0.7,5.3+/-0.8,5.5+/-0.8,5.6+/-0.8,5.8+/-0.8,6.0+/-0.8,6.1+/-0.9,6.3+/-0.9,6.5+/-0.9,6.6+/-0.9,6.8+/-1.0,7.0+/-1.0,7.2+/-1.0,7.3+/-1.0,7.5+/-1.1,7.7+/-1.1,7.8+/-1.1,8.0+/-1.1,8.2+/-1.2,8.3+/-1.2,8.5+/-1.2,8.7+/-1.2
Ghana,1953526,4380918,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012,0.0034+/-0.0012
Gibraltar,1814,5409,0.0,0.0+/-0,0.0+/-0,0.0+/-0,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3,3.6+/-1.3
Guinea,341550,1408386,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007
Gambia,106915,321286,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022,0.062+/-0.022
Guinea-Bissau,76405,184821,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030,0.086+/-0.030
