Country Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,0.0,77780.13459886424,496143.39728064626,946154.7024831672,1190566.2990007664,1454855.6513019581,1739104.8846583008,2059873.1042990289,2394735.7481862735,2756817.9353423947,3114182.5902661323,3467713.4169836976,3831827.623487981,4194037.186288098,4490074.429548768,4799862.535453891,5089347.900046649,5382892.189895223,5684502.07364266,5985400.538015218,6274751.126452603,6563077.28356888,6858073.587646935,7139077.746416764,7443616.267007714,7735936.532839891
Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cura̤ao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,0.0,558549.3390258646,3655436.5670491997,6972781.46794639,8836332.05908006,10856089.625597656,13007394.027782846,15365096.869474094,17949270.560211625,20631901.042104486,23274402.211674176,25878179.28222882,28529657.04310417,31273216.553222887,33304958.349526625,35521668.976104416,37737811.50350789,39935995.88201848,42005825.85953146,44227620.79668361,46295097.611057706,48447969.173546664,50550615.556269854,52624817.33409104,54715539.75934633,56826921.63745466
Germany,0.0,10270176.477248982,67432672.82797763,128964881.943508,163323688.6814021,200925013.46719295,240849601.0046311,284295825.79551667,332751885.2212995,381793323.3745417,431297380.8085009,479263030.0663676,528513415.3647876,578737726.3397883,616468523.9787837,656161619.9230325,697318315.8862057,738027705.108799,777605590.757516,817005606.3489776,856445465.1621919,893520400.3170395,933983440.3786333,971681611.7507149,1012021401.9107578,1048542038.0238092
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,0.0,623071.0976827156,4074105.416328311,7765309.11611706,9841156.475327648,12086403.738972828,14472770.201256916,17101295.88154798,19977729.324644115,22960765.7367519,25904564.02416732,28814976.773752037,31769208.59625764,34792132.29810442,37098206.0883967,39570651.828444466,42023402.03867275,44477353.88567657,46782409.87672951,49270288.45117694,51568216.84226101,53984092.83481757,56292654.71853545,58629719.65155502,60920294.85091614,63315527.511374146
Dominican Republic,0.0,98277.21753686832,633236.4479732804,1204908.0377247673,1522135.665825653,1860916.4652495836,2228024.0203324603,2634253.285828127,3072312.24200714,3535467.6485377327,3978569.2013571006,4449802.144683727,4893715.43310154,5359422.7648588605,5736083.623571151,6120464.797589062,6505852.946062488,6871833.944179941,7241158.951967619,7619536.84916343,8003855.404781438,8368122.4278913345,8744334.836113136,9120863.908496343,9467810.049998306,9843400.962057974
Algeria,0.0,175182.01032452073,1106315.8190289764,2106152.2166731805,2639781.551391418,3236058.695646374,3861609.3841064237,4539335.302175732,5316762.351653259,6122197.622832142,6909520.84877499,7693825.599762225,8504806.116845902,9315129.834196936,9998090.583653484,10657937.081219332,11321747.335000392,11981705.950753912,12663340.767703362,13313721.461106097,13945121.745749751,14595859.74008914,15257387.50289589,15936134.254610151,16607246.814821124,17233534.94356077
Ecuador,0.0,102716.83738316553,630056.2545126042,1196137.9505272796,1491518.4743752158,1828769.417106337,2177344.3645649627,2557723.9340171055,2996502.396738141,3452980.7732359488,3905799.178571976,4351525.963128593,4810199.21423883,5276275.548887998,5659890.342440547,6042728.663157968,6423415.765219234,6801955.501159988,7179168.66218801,7565483.875357319,7946791.218979023,8334718.939593609,8725724.720439147,9126890.464106577,9525124.190021958,9910907.052931532
Egypt,0.0,420422.91484080965,2654598.258093599,5053218.880556832,6332225.773382715,7763351.652889304,9263198.447643805,10889566.763584286,12754363.500699945,14687411.527005706,16575583.57069761,18456530.966466017,20403629.37475536,22346781.04256446,23985042.28234416,25564314.758406393,27160171.201063357,28744385.92127626,30373738.90739277,31939948.87495739,33453943.81189715,35023408.68047391,36609649.78693557,38234336.73954568,39843421.39483751,41347424.849048056
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,0.0,1782117.8146921108,11560404.344891837,21976450.10715201,27815606.161023166,34079651.43922256,40752079.05860956,48176103.41677044,56246807.86037897,64622364.182837605,72846053.48816583,81251979.55599666,89518370.19935498,97970876.7083835,104759673.94177467,111735129.11173047,118748769.29258676,125427911.34344134,132331254.64293721,139072921.2159161,145949991.60126573,152760907.33843982,159441002.6711402,166109279.84399867,172885466.9770044,179244921.60556632
Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,0.0,317962.1116739886,2073353.0293684516,3947980.825266778,5005368.405320132,6136423.397786802,7344245.934332925,8684263.499757562,10138722.309834138,11651755.001461826,13147901.133783408,14631075.082815897,16131789.599939208,17656408.109685242,18858479.734472297,20111983.847716346,21349400.825156968,22597440.866741106,23786364.29193905,25012677.96895834,26205331.899705235,27443369.25999129,28632725.36308017,29841385.551251393,30982902.4649287,32219883.131729737
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,0.0,3113364.570914359,20224170.296578042,38438938.59086004,48694435.6386175,59662837.12337158,71359243.98428437,84328177.7247198,98466389.40976278,113082454.612333,127497218.98337355,142191006.68493107,156737558.16833764,171615341.87826413,183417258.4299138,195578733.5070909,207756301.2204656,219576333.41909844,231544566.40977275,243354508.13930318,255276951.04283077,267291725.33011663,278943286.22375697,290518758.75013566,302306894.9574263,313621861.86930466
Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,0.0,3021587.233507557,19862049.153080963,37985467.81681617,48108093.744890556,59206207.654027954,70959200.53520948,83760196.69882968,98028455.3079234,112452709.44754218,127026033.52728635,141319657.3837449,155779743.953268,170457622.6714697,181635980.03530353,193246663.62038422,205454362.8357073,217397513.4116311,229186521.26463413,240626254.68650585,252303209.1340803,263092001.01522923,275103792.0442564,286149348.44989496,297976532.40402144,308792945.4531766
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,0.0,157445.14795266854,1004018.3383411011,1914524.7376261614,2408978.960588942,2943872.719249905,3519232.7936881394,4166643.12049401,4845321.332200399,5577310.231081216,6301732.998882847,7017206.83546198,7752315.060451014,8486802.088416036,9083301.26088805,9712326.337361287,10296997.972817864,10893321.140790738,11502507.841578063,12111585.947333818,12695432.572377684,13281734.12279356,13876248.72974728,14447658.508138947,15063502.483346304,15652467.414413184
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,97083.58628961674,585058.2382919651,1106435.6122375634,1372020.1783377314,1676326.7098458644,1997539.1003167632,2356513.1357597364,2744360.7147890627,3170294.407999745,3588799.6412929147,4014825.865530719,4424083.750822546,4836739.035875112,5218633.774130616,5551260.4998811,5909142.820819356,6275301.37576668,6647345.746679857,7009230.305805968,7367867.011957141,7751234.900681155,8120895.958822687,8487452.653623313,8856396.841066042,9224945.043548936
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,0.0,256476.16344728094,1677386.5697357347,3197662.4378481144,4052502.1755495872,4977298.794551184,5961114.963412525,7043251.42297466,8227899.062178541,9456394.584687728,10668460.392096395,11866509.410149468,13082745.122939082,14331979.45436275,15275113.587123152,16293900.056713898,17305437.38020358,18315988.087814797,19264598.382291645,20287762.652662612,21235645.99629825,22228333.04536496,23181446.050943155,24140539.242103193,25088140.773268577,26070169.011360288
Indonesia,0.0,2671680.935712049,16327827.932700688,31009643.38739658,38580694.560520455,47305070.62854876,56357679.74481007,66232932.7036212,77420487.36498316,89264390.23911312,101054694.31104264,112672594.57697824,124583879.22724323,136541467.25730315,146766863.6909457,156348229.13503754,166394194.37113398,176021041.9429055,185889196.2615147,195886667.1059249,205747125.12597048,216194277.88356948,226155492.5490827,236864630.4595309,246969627.48109725,256745607.2686075
Isle of Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.0,5512616.645248792,33549836.661331296,63644524.43286024,79112061.05328098,96922330.22029442,115446589.34123911,135900079.2466392,158995560.20510098,182808683.75776994,207481086.99854237,231322403.2715009,255581791.35119653,280504461.4451707,300969547.89935327,321245359.5509244,341671053.5231519,361582757.40263,381896732.7456634,402541203.08026135,423233175.16852146,444339255.4272796,465834714.0016763,487280416.9332728,507673937.7650856,528379847.0915313
Ireland,0.0,1704369.5271739205,11166279.028202701,21331946.812398486,27014940.538030297,33201602.877755687,39798462.50681071,46992549.116443634,54917407.31132629,63111254.85488027,71321669.34933361,79128256.0640749,87258608.72114807,95677436.92862138,101892263.65324387,108567679.10116038,115382967.2849123,122074412.55485535,128422982.48259886,135140783.82044175,141602176.66773877,147981946.7651683,154566739.6318123,160827199.13780195,167261525.30393714,173634923.3822403
Iran,0.0,838446.9835449966,5290682.028396154,10069890.13583963,12615487.551634679,15467398.723518105,18451239.81941411,21694082.142937303,25404472.991645165,29263499.88464746,33025381.272778664,36764968.365433276,40652782.2683893,44521060.568025835,47784190.242926136,50911680.652810596,54099601.89138838,57269703.79547964,60518639.10460285,63636615.60328275,66658847.89613311,69818851.621575,72964532.64010182,76195810.623831,79394744.93964756,82399092.54956396
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,0.0,483566.0331448432,3207805.140606517,6143979.809754511,7778588.951932463,9587887.047917645,11513582.94110071,13585264.847897429,15872210.600205284,18196713.773981057,20663988.354663998,22935720.518928282,25294914.666859493,27618732.61985321,29363156.1148635,31255980.53848067,33144610.844974965,35088520.44731259,37031341.9759186,38878677.83167003,40751404.59988986,42547585.479582794,44361810.504648566,46152450.19062952,47990853.41597262,49839853.57955305
